Year,Country Name,Indicator Name,Value
2015,Lithuania,Savings,-3.69244782392001
2016,Lithuania,Savings,-1.0975716027784
2017,Lithuania,Savings,-3.87218258912574
2018,Lithuania,Savings,-3.73552523059832
2019,Lithuania,Savings,0.120281911144583
2020,Lithuania,Savings,9.13086511824866
2021,Lithuania,Savings,2.1893471279159
2022,Lithuania,Savings,0.0
2010,Croatia,Savings,0.0
2011,Croatia,Savings,0.0
2012,Croatia,Savings,0.0
2013,Croatia,Savings,0.0
2014,Croatia,Savings,0.0
2015,Croatia,Savings,0.0
2016,Croatia,Savings,0.0
2017,Croatia,Savings,0.0
2018,Croatia,Savings,0.0
2019,Croatia,Savings,0.0
2020,Croatia,Savings,0.0
2021,Croatia,Savings,0.0
2022,Croatia,Savings,0.0
2010,Austria,Nominal,76.7975000000001
2011,Austria,Nominal,81.5975000000001
2012,Austria,Nominal,87.5700000000001
2013,Austria,Nominal,92.1000000000001
2014,Austria,Nominal,95.3300000000001
2015,Austria,Nominal,100.0
2016,Austria,Nominal,108.5325
2017,Austria,Nominal,114.26
2018,Austria,Nominal,119.64
2019,Austria,Nominal,126.6
2020,Austria,Nominal,136.31125
2021,Austria,Nominal,153.2625
2022,Austria,Nominal,171.045000002011
2010,Belgium,Nominal,91.9775
2011,Belgium,Nominal,95.67575
2012,Belgium,Nominal,97.8135
2013,Belgium,Nominal,98.962
2014,Belgium,Nominal,98.417
2015,Belgium,Nominal,100.0
2016,Belgium,Nominal,102.6405
2017,Belgium,Nominal,106.37275
2018,Belgium,Nominal,109.41525
2019,Belgium,Nominal,113.77875
2020,Belgium,Nominal,118.59525
2021,Belgium,Nominal,127.0575
2022,Belgium,Nominal,134.181749999783
2010,Denmark,Nominal,90.6729766824415
2011,Denmark,Nominal,89.1222228055569
2012,Denmark,Nominal,86.746966867417
2013,Denmark,Nominal,90.097725244313
2014,Denmark,Nominal,93.4987337468342
2015,Denmark,Nominal,100.0
2016,Denmark,Nominal,104.726511816279
2017,Denmark,Nominal,109.377773444433
2018,Denmark,Nominal,114.528786321966
2019,Denmark,Nominal,117.529793824484
2020,Denmark,Nominal,123.531308828272
2021,Denmark,Nominal,138.009845024613
2022,Denmark,Nominal,137.334593336905
2010,Finland,Nominal,93.8824999999998
2011,Finland,Nominal,96.8649999999998
2012,Finland,Nominal,99.2049999999997
2013,Finland,Nominal,100.3525
2014,Finland,Nominal,99.9949999999998
2015,Finland,Nominal,100.0
2016,Finland,Nominal,101.285
2017,Finland,Nominal,102.3875
2018,Finland,Nominal,103.335
2019,Finland,Nominal,103.77
2020,Finland,Nominal,105.595
2021,Finland,Nominal,110.4475
2022,Finland,Nominal,111.752500001987
2010,France,Nominal,100.575
2011,France,Nominal,106.55
2012,France,Nominal,105.975
2013,France,Nominal,103.8
2014,France,Nominal,101.925
2015,France,Nominal,100.0
2016,France,Nominal,100.925
2017,France,Nominal,103.975
2018,France,Nominal,107.125
2019,France,Nominal,110.7
2020,France,Nominal,116.825
2021,France,Nominal,124.65
2022,France,Nominal,132.575
2010,Germany,Nominal,83.8712096780242
2011,Germany,Nominal,86.7972169930424
2012,Germany,Nominal,89.772724431811
2013,Germany,Nominal,92.5982314955787
2014,Germany,Nominal,95.4989887474718
2015,Germany,Nominal,100.0
2016,Germany,Nominal,107.527268818172
2017,Germany,Nominal,114.103785259463
2018,Germany,Nominal,121.68080420201
2019,Germany,Nominal,128.707321768304
2020,Germany,Nominal,138.684846712116
2021,Germany,Nominal,154.739386848467
2022,Germany,Nominal,162.916157284864
2010,Greece,Nominal,152.88
2011,Greece,Nominal,144.52275
2012,Greece,Nominal,127.67075
2013,Greece,Nominal,113.81625
2014,Greece,Nominal,105.32025
2015,Greece,Nominal,100.0
2016,Greece,Nominal,97.6230000000002
2017,Greece,Nominal,96.6342500000002
2018,Greece,Nominal,98.3790000000001
2019,Greece,Nominal,105.4815
2020,Greece,Nominal,110.22325
2021,Greece,Nominal,118.60575
2022,Greece,Nominal,131.714750001967
2010,Hungary,Nominal,93.66
2011,Hungary,Nominal,90.4475
2012,Hungary,Nominal,87.0975
2013,Hungary,Nominal,84.87
2014,Hungary,Nominal,88.4275
2015,Hungary,Nominal,100.0
2016,Hungary,Nominal,113.3775
2017,Hungary,Nominal,127.24
2018,Hungary,Nominal,145.495
2019,Hungary,Nominal,170.1675
2020,Hungary,Nominal,178.5775
2021,Hungary,Nominal,208.0375
2022,Hungary,Nominal,253.582500049592
2010,Iceland,Nominal,0.0
2011,Iceland,Nominal,0.0
2012,Iceland,Nominal,0.0
2013,Iceland,Nominal,0.0
2014,Iceland,Nominal,0.0
2015,Iceland,Nominal,0.0
2016,Iceland,Nominal,0.0
2017,Iceland,Nominal,0.0
2018,Iceland,Nominal,0.0
2019,Iceland,Nominal,0.0
2020,Iceland,Nominal,0.0
2021,Iceland,Nominal,0.0
2022,Iceland,Nominal,0.0
2010,Ireland,Nominal,105.976
2011,Ireland,Nominal,87.8815000000002
2012,Ireland,Nominal,76.0377500000002
2013,Ireland,Nominal,77.0045000000001
2014,Ireland,Nominal,89.7232500000002
2015,Ireland,Nominal,100.0
2016,Ireland,Nominal,107.4845
2017,Ireland,Nominal,119.16175
2018,Ireland,Nominal,131.3635
2019,Ireland,Nominal,134.43075
2020,Ireland,Nominal,134.84725
2021,Ireland,Nominal,145.999500000001
2022,Ireland,Nominal,163.968999999337
2010,Italy,Nominal,118.1
2011,Italy,Nominal,119.7
2012,Italy,Nominal,116.65
2013,Italy,Nominal,109.1
2014,Italy,Nominal,103.95
2015,Italy,Nominal,100.0
2016,Italy,Nominal,100.25
2017,Italy,Nominal,99.1750000000001
2018,Italy,Nominal,98.6250000000001
2019,Italy,Nominal,98.5250000000001
2020,Italy,Nominal,100.4
2021,Italy,Nominal,102.95
2022,Italy,Nominal,106.900000003748
2010,Luxembourg,Nominal,80.1402003505008
2011,Luxembourg,Nominal,83.0874577186442
2012,Luxembourg,Nominal,86.575466438666
2013,Luxembourg,Nominal,90.894727236818
2014,Luxembourg,Nominal,94.8777371943429
2015,Luxembourg,Nominal,100.0
2016,Luxembourg,Nominal,106.006265015662
2017,Luxembourg,Nominal,111.95977989945
2018,Luxembourg,Nominal,119.861799654499
2019,Luxembourg,Nominal,131.986829967075
2020,Luxembourg,Nominal,151.114627786569
2021,Luxembourg,Nominal,172.151180377951
2022,Luxembourg,Nominal,188.643221613935
2010,Netherlands,Nominal,111.428
2011,Netherlands,Nominal,109.21725
2012,Netherlands,Nominal,101.8855
2013,Netherlands,Nominal,95.7715000000002
2014,Netherlands,Nominal,96.5565000000002
2015,Netherlands,Nominal,100.0
2016,Netherlands,Nominal,105.0515
2017,Netherlands,Nominal,112.97825
2018,Netherlands,Nominal,123.65575
2019,Netherlands,Nominal,132.658
2020,Netherlands,Nominal,142.7605
2021,Netherlands,Nominal,164.241000001341
2022,Netherlands,Nominal,0.0
2010,Norway,Nominal,0.0
2011,Norway,Nominal,0.0
2012,Norway,Nominal,0.0
2013,Norway,Nominal,0.0
2014,Norway,Nominal,0.0
2015,Norway,Nominal,0.0
2016,Norway,Nominal,0.0
2017,Norway,Nominal,0.0
2018,Norway,Nominal,0.0
2019,Norway,Nominal,0.0
2020,Norway,Nominal,0.0
2021,Norway,Nominal,0.0
2022,Norway,Nominal,0.0
2010,Poland,Nominal,105.61
2011,Poland,Nominal,105.695
2012,Poland,Nominal,102.005
2013,Poland,Nominal,97.5350000000001
2014,Poland,Nominal,98.5000000000001
2015,Poland,Nominal,100.0
2016,Poland,Nominal,101.8575
2017,Poland,Nominal,105.7825
2018,Poland,Nominal,112.7425
2019,Poland,Nominal,122.5225
2020,Poland,Nominal,135.3625
2021,Poland,Nominal,147.7725
2022,Poland,Nominal,165.205000002256
2010,Portugal,Nominal,107.3575
2011,Portugal,Nominal,102.0925
2012,Portugal,Nominal,94.8725
2013,Portugal,Nominal,93.085
2014,Portugal,Nominal,97.0375
2015,Portugal,Nominal,100.0
2016,Portugal,Nominal,107.115
2017,Portugal,Nominal,117.015
2018,Portugal,Nominal,129.0325
2019,Portugal,Nominal,141.8825
2020,Portugal,Nominal,154.3275
2021,Portugal,Nominal,168.840000004145
2022,Portugal,Nominal,0.0
2010,Slovakia,Nominal,96.7842580393549
2011,Slovakia,Nominal,95.3292616768457
2012,Slovakia,Nominal,92.7542681143297
2013,Slovakia,Nominal,93.5867660330849
2014,Slovakia,Nominal,94.9067627330931
2015,Slovakia,Nominal,100.0
2016,Slovakia,Nominal,106.702733243167
2017,Slovakia,Nominal,112.990217524456
2018,Slovakia,Nominal,121.320196699508
2019,Slovakia,Nominal,132.395169012077
2020,Slovakia,Nominal,145.061137347157
2021,Slovakia,Nominal,154.333614165965
2022,Slovakia,Nominal,175.471311315719
2010,Spain,Nominal,134.555163612091
2011,Spain,Nominal,124.270189324527
2012,Spain,Nominal,105.905235236912
2013,Spain,Nominal,96.2392594018517
2014,Spain,Nominal,96.5392586518536
2015,Spain,Nominal,100.0
2016,Spain,Nominal,104.622738443154
2017,Spain,Nominal,111.105222236945
2018,Spain,Nominal,118.580203549491
2019,Spain,Nominal,124.71518821203
2020,Spain,Nominal,127.505181237047
2021,Spain,Nominal,132.195169512076
2022,Spain,Nominal,141.978395054555
2010,Sweden,Nominal,73.9649999999999
2011,Sweden,Nominal,75.8724999999999
2012,Sweden,Nominal,76.8249999999999
2013,Sweden,Nominal,80.7849999999999
2014,Sweden,Nominal,88.4024999999999
2015,Sweden,Nominal,100.0
2016,Sweden,Nominal,108.2425
2017,Sweden,Nominal,115.4275
2018,Sweden,Nominal,114.35
2019,Sweden,Nominal,117.1875
2020,Sweden,Nominal,122.11
2021,Sweden,Nominal,134.4625
2022,Sweden,Nominal,139.250000003405
2010,Switzerland,Nominal,82.6085
2011,Switzerland,Nominal,87.8732500000001
2012,Switzerland,Nominal,92.1202500000001
2013,Switzerland,Nominal,94.8680000000001
2014,Switzerland,Nominal,97.4507500000001
2015,Switzerland,Nominal,100.0
2016,Switzerland,Nominal,101.628
2017,Switzerland,Nominal,103.5915
2018,Switzerland,Nominal,106.73075
2019,Switzerland,Nominal,110.57725
2020,Switzerland,Nominal,115.3605
2021,Switzerland,Nominal,123.338
2022,Switzerland,Nominal,132.60500000056
2010,United Kingdom,Nominal,0.0
2011,United Kingdom,Nominal,0.0
2012,United Kingdom,Nominal,0.0
2013,United Kingdom,Nominal,0.0
2014,United Kingdom,Nominal,0.0
2015,United Kingdom,Nominal,0.0
2016,United Kingdom,Nominal,0.0
2017,United Kingdom,Nominal,0.0
2018,United Kingdom,Nominal,0.0
2019,United Kingdom,Nominal,0.0
2020,United Kingdom,Nominal,0.0
2021,United Kingdom,Nominal,0.0
2022,United Kingdom,Nominal,0.0
2010,Estonia,Nominal,63.9010902472744
2011,Estonia,Nominal,69.3230766923083
2012,Estonia,Nominal,74.3710640723398
2013,Estonia,Nominal,82.2932942667643
2014,Estonia,Nominal,93.5795160512099
2015,Estonia,Nominal,100.0
2016,Estonia,Nominal,104.74448813878
2017,Estonia,Nominal,110.511223721941
2018,Estonia,Nominal,117.065957335107
2019,Estonia,Nominal,125.267186832033
2020,Estonia,Nominal,132.79166802083
2021,Estonia,Nominal,152.777618058345
2022,Estonia,Nominal,0.0
2010,Russia,Nominal,0.0
2011,Russia,Nominal,0.0
2012,Russia,Nominal,0.0
2013,Russia,Nominal,0.0
2014,Russia,Nominal,0.0
2015,Russia,Nominal,0.0
2016,Russia,Nominal,0.0
2017,Russia,Nominal,0.0
2018,Russia,Nominal,0.0
2019,Russia,Nominal,0.0
2020,Russia,Nominal,0.0
2021,Russia,Nominal,0.0
2010,Slovenia,Nominal,117.205
2011,Slovenia,Nominal,120.385
2012,Slovenia,Nominal,112.09
2013,Slovenia,Nominal,106.21
2014,Slovenia,Nominal,99.2025000000001
2015,Slovenia,Nominal,100.0
2016,Slovenia,Nominal,103.2525
2017,Slovenia,Nominal,111.785
2018,Slovenia,Nominal,121.5475
2019,Slovenia,Nominal,129.69
2020,Slovenia,Nominal,135.6575
2021,Slovenia,Nominal,151.3175
2022,Slovenia,Nominal,173.605000003118
2010,Latvia,Nominal,80.3500000000001
2011,Latvia,Nominal,88.7250000000001
2012,Latvia,Nominal,91.3625000000001
2013,Latvia,Nominal,97.6225000000001
2014,Latvia,Nominal,103.475
2015,Latvia,Nominal,100.0
2016,Latvia,Nominal,108.4875
2017,Latvia,Nominal,118.0125
2018,Latvia,Nominal,129.3
2019,Latvia,Nominal,140.875
2020,Latvia,Nominal,145.7675
2021,Latvia,Nominal,161.645
2022,Latvia,Nominal,184.212499998619
2010,Lithuania,Nominal,84.2025
2011,Lithuania,Nominal,89.765
2012,Lithuania,Nominal,89.5574999999999
2013,Lithuania,Nominal,90.645
2014,Lithuania,Nominal,96.47
2015,Lithuania,Nominal,100.0
2016,Lithuania,Nominal,105.4
2017,Lithuania,Nominal,114.7975
2018,Lithuania,Nominal,123.18
2019,Lithuania,Nominal,131.61
2020,Lithuania,Nominal,141.1775
2021,Lithuania,Nominal,163.84
2022,Lithuania,Nominal,195.047500007301
2010,Croatia,Nominal,110.47
2011,Croatia,Nominal,110.66
2012,Croatia,Nominal,108.9275
2013,Croatia,Nominal,104.6275
2014,Croatia,Nominal,102.975
2015,Croatia,Nominal,100.0
2016,Croatia,Nominal,100.8875
2017,Croatia,Nominal,104.745
2018,Croatia,Nominal,111.14
2019,Croatia,Nominal,121.1025
2020,Croatia,Nominal,130.38
2021,Croatia,Nominal,139.9125
2022,Croatia,Nominal,160.685000003294
2010,Austria,Rent,82.8088311319871
2011,Austria,Rent,85.5564717502062
2012,Austria,Rent,89.3258500983163
2013,Austria,Rent,92.1010982227472
2014,Austria,Rent,95.7600140460032
2015,Austria,Rent,100.0
2016,Austria,Rent,103.082848193641
2017,Austria,Rent,107.340474151607
2018,Austria,Rent,111.331500049588
2019,Austria,Rent,114.639250793832
2020,Austria,Rent,119.344851852592
2021,Austria,Rent,121.702277383013
2022,Austria,Rent,122.716877611959
2010,Belgium,Rent,93.1924769894356
2011,Belgium,Rent,94.2812620710945
2012,Belgium,Rent,95.7353971801546
2013,Belgium,Rent,96.9955447746657
2014,Belgium,Rent,99.0276174270711
2015,Belgium,Rent,100.0
2016,Belgium,Rent,100.940882570566
2017,Belgium,Rent,102.030457652284
2018,Belgium,Rent,103.080432731033
2019,Belgium,Rent,104.189457814209
2020,Belgium,Rent,106.98293302372
2021,Belgium,Rent,109.153233186492
2022,Belgium,Rent,112.987008473704
2010,Denmark,Rent,89.4008831714096
2011,Denmark,Rent,92.0839946011498
2012,Denmark,Rent,94.4587992205549
2013,Denmark,Rent,96.4502957791041
2014,Denmark,Rent,98.1251537215661
2015,Denmark,Rent,100.0
2016,Denmark,Rent,101.349880021247
2017,Denmark,Rent,102.958096016649
2018,Denmark,Rent,104.191318258406
2019,Denmark,Rent,105.116241189203
2020,Denmark,Rent,106.107833564768
2021,Denmark,Rent,107.474369698145
2022,Denmark,Rent,109.715857926408
2010,Finland,Rent,85.3979088002833
2011,Finland,Rent,88.252501744025
2012,Finland,Rent,91.5013694310744
2013,Finland,Rent,94.1702080731694
2014,Finland,Rent,97.0938344737614
2015,Finland,Rent,100.0
2016,Finland,Rent,102.291797261748
2017,Finland,Rent,104.386052131561
2018,Finland,Rent,106.354475700371
2019,Finland,Rent,108.492932783609
2020,Finland,Rent,110.003008400646
2021,Finland,Rent,110.916404138937
2022,Finland,Rent,112.020609431974
2010,France,Rent,94.1641234786371
2011,France,Rent,95.2791328447158
2012,France,Rent,96.784980493836
2013,France,Rent,98.3358260209385
2014,France,Rent,99.3583346100106
2015,France,Rent,100.0
2016,France,Rent,100.325017730149
2017,France,Rent,100.514169319022
2018,France,Rent,100.24918459315
2019,France,Rent,100.668345614103
2020,France,Rent,101.05667387606
2021,France,Rent,101.915856093191
2022,France,Rent,102.60418687577
2010,Germany,Rent,93.7872700000001
2011,Germany,Rent,94.9516975000001
2012,Germany,Rent,96.0848650000001
2013,Germany,Rent,97.3508875000001
2014,Germany,Rent,98.8044675000001
2015,Germany,Rent,100.0
2016,Germany,Rent,101.133325
2017,Germany,Rent,102.53335
2018,Germany,Rent,104.058325
2019,Germany,Rent,105.558325
2020,Germany,Rent,107.04225
2021,Germany,Rent,108.505175
2022,Germany,Rent,110.351650000054
2010,Greece,Rent,123.135090764868
2011,Greece,Rent,124.163415687744
2012,Greece,Rent,121.580840881437
2013,Greece,Rent,113.328566500357
2014,Greece,Rent,104.638067152145
2015,Greece,Rent,100.0
2016,Greece,Rent,97.3881426958891
2017,Greece,Rent,95.2241753581867
2018,Greece,Rent,92.1640330876973
2019,Greece,Rent,92.1640330876973
2020,Greece,Rent,92.1640330876973
2021,Greece,Rent,92.272970579527
2022,Greece,Rent,93.4594454912276
2010,Hungary,Rent,90.5405309459469
2011,Hungary,Rent,92.2164407783559
2012,Hungary,Rent,95.7571004242899
2013,Hungary,Rent,97.7103652289634
2014,Hungary,Rent,98.0172251982775
2015,Hungary,Rent,100.0
2016,Hungary,Rent,105.234264476574
2017,Hungary,Rent,108.437364156264
2018,Hungary,Rent,113.908863609114
2019,Hungary,Rent,124.607562539244
2020,Hungary,Rent,129.936237006376
2021,Hungary,Rent,132.397036760296
2022,Hungary,Rent,146.353085363121
2010,Iceland,Rent,0.0
2011,Iceland,Rent,0.0
2012,Iceland,Rent,0.0
2013,Iceland,Rent,0.0
2014,Iceland,Rent,0.0
2015,Iceland,Rent,0.0
2016,Iceland,Rent,0.0
2017,Iceland,Rent,0.0
2018,Iceland,Rent,0.0
2019,Iceland,Rent,0.0
2020,Iceland,Rent,0.0
2021,Iceland,Rent,0.0
2022,Iceland,Rent,0.0
2010,Ireland,Rent,91.1805788975723
2011,Ireland,Rent,104.05712300714
2012,Ireland,Rent,100.80968010121
2013,Ireland,Rent,99.9912874989108
2014,Ireland,Rent,99.2599824074978
2015,Ireland,Rent,100.0
2016,Ireland,Rent,102.655387831923
2017,Ireland,Rent,106.573238321655
2018,Ireland,Rent,111.248488906061
2019,Ireland,Rent,116.359064544883
2020,Ireland,Rent,117.360264670033
2021,Ireland,Rent,120.538065067258
2022,Ireland,Rent,131.908416488469
2010,Italy,Rent,95.2257089593514
2011,Italy,Rent,96.7621570037878
2012,Italy,Rent,98.873106947136
2013,Italy,Rent,100.17457864282
2014,Italy,Rent,99.865090708425
2015,Italy,Rent,100.0
2016,Italy,Rent,100.300363658635
2017,Italy,Rent,100.500347784895
2018,Italy,Rent,100.883642360887
2019,Italy,Rent,101.158620534495
2020,Italy,Rent,101.400276353064
2021,Italy,Rent,101.441948045374
2022,Italy,Rent,102.591856771336
2010,Luxembourg,Rent,93.0550485112164
2011,Luxembourg,Rent,94.8291985640022
2012,Luxembourg,Rent,96.0950253994111
2013,Luxembourg,Rent,97.4341791170411
2014,Luxembourg,Rent,98.367503753781
2015,Luxembourg,Rent,100.0
2016,Luxembourg,Rent,100.850825331797
2017,Luxembourg,Rent,102.029940397753
2018,Luxembourg,Rent,103.317479550235
2019,Luxembourg,Rent,104.71161780462
2020,Luxembourg,Rent,105.848258228425
2021,Luxembourg,Rent,107.306595941929
2022,Luxembourg,Rent,109.174905201514
2010,Netherlands,Rent,85.8099999999999
2011,Netherlands,Rent,87.28
2012,Netherlands,Rent,89.3
2013,Netherlands,Rent,92.65
2014,Netherlands,Rent,96.8049999999999
2015,Netherlands,Rent,100.0
2016,Netherlands,Rent,102.085
2017,Netherlands,Rent,103.925
2018,Netherlands,Rent,105.955
2019,Netherlands,Rent,108.55
2020,Netherlands,Rent,111.5075
2021,Netherlands,Rent,113.565
2022,Netherlands,Rent,115.67500000084
2010,Norway,Rent,0.0
2011,Norway,Rent,0.0
2012,Norway,Rent,0.0
2013,Norway,Rent,0.0
2014,Norway,Rent,0.0
2015,Norway,Rent,0.0
2016,Norway,Rent,0.0
2017,Norway,Rent,0.0
2018,Norway,Rent,0.0
2019,Norway,Rent,0.0
2020,Norway,Rent,0.0
2021,Norway,Rent,0.0
2022,Norway,Rent,0.0
2010,Poland,Rent,91.0350997758775
2011,Poland,Rent,93.8326573458165
2012,Poland,Rent,96.2360099059003
2013,Poland,Rent,97.5712124392804
2014,Poland,Rent,98.683877467097
2015,Poland,Rent,100.0
2016,Poland,Rent,101.303427532586
2017,Poland,Rent,104.336202608405
2018,Poland,Rent,108.367252709181
2019,Poland,Rent,113.695327842383
2020,Poland,Rent,119.862677996567
2021,Poland,Rent,124.599453114986
2022,Poland,Rent,142.484728564001
2010,Portugal,Rent,90.8615000000001
2011,Portugal,Rent,91.71321
2012,Portugal,Rent,93.5516525
2013,Portugal,Rent,94.7166775000001
2014,Portugal,Rent,98.9102025000001
2015,Portugal,Rent,100.0
2016,Portugal,Rent,101.70465
2017,Portugal,Rent,102.71635
2018,Portugal,Rent,104.656925
2019,Portugal,Rent,107.970225
2020,Portugal,Rent,110.761675
2021,Portugal,Rent,112.7587
2022,Portugal,Rent,115.78682499931
2010,Slovakia,Rent,98.34865
2011,Slovakia,Rent,99.09109
2012,Slovakia,Rent,99.740305
2013,Slovakia,Rent,99.9900324999998
2014,Slovakia,Rent,100.0
2015,Slovakia,Rent,100.0
2016,Slovakia,Rent,100.246375
2017,Slovakia,Rent,100.552675
2018,Slovakia,Rent,100.84565
2019,Slovakia,Rent,101.421625
2020,Slovakia,Rent,102.97645
2021,Slovakia,Rent,103.881975
2022,Slovakia,Rent,108.156900001394
2010,Spain,Rent,99.7789849889492
2011,Spain,Rent,100.814105040705
2012,Spain,Rent,101.368280068414
2013,Spain,Rent,101.179880058994
2014,Spain,Rent,100.484355024218
2015,Spain,Rent,100.0
2016,Spain,Rent,99.9122774956138
2017,Spain,Rent,100.322280016114
2018,Spain,Rent,101.590255079513
2019,Spain,Rent,103.155455157773
2020,Spain,Rent,104.332355216618
2021,Spain,Rent,104.954930247746
2022,Spain,Rent,106.364480318449
2010,Sweden,Rent,90.2647247566181
2011,Sweden,Rent,92.3592223089805
2012,Sweden,Rent,94.7419248685481
2013,Sweden,Rent,96.8822249220556
2014,Sweden,Rent,98.5445524636137
2015,Sweden,Rent,100.0
2016,Sweden,Rent,100.877477521937
2017,Sweden,Rent,101.685002542125
2018,Sweden,Rent,102.64680256617
2019,Sweden,Rent,104.246777606169
2020,Sweden,Rent,105.847377646184
2021,Sweden,Rent,107.163227679081
2022,Sweden,Rent,108.917727723136
2010,Switzerland,Rent,95.6918629308138
2011,Switzerland,Rent,96.9501428049858
2012,Switzerland,Rent,97.5874677412533
2013,Switzerland,Rent,98.035810196419
2014,Switzerland,Rent,99.2104350789565
2015,Switzerland,Rent,100.0
2016,Switzerland,Rent,100.316689968331
2017,Switzerland,Rent,101.383889861611
2018,Switzerland,Rent,101.752864824713
2019,Switzerland,Rent,102.274239772576
2020,Switzerland,Rent,103.141714685829
2021,Switzerland,Rent,104.099489590051
2022,Switzerland,Rent,105.556089444391
2010,United Kingdom,Rent,0.0
2011,United Kingdom,Rent,0.0
2012,United Kingdom,Rent,0.0
2013,United Kingdom,Rent,0.0
2014,United Kingdom,Rent,0.0
2015,United Kingdom,Rent,0.0
2016,United Kingdom,Rent,0.0
2017,United Kingdom,Rent,0.0
2018,United Kingdom,Rent,0.0
2019,United Kingdom,Rent,0.0
2020,United Kingdom,Rent,0.0
2021,United Kingdom,Rent,0.0
2022,United Kingdom,Rent,0.0
2010,Estonia,Rent,51.2319650000001
2011,Estonia,Rent,62.2848125000001
2012,Estonia,Rent,73.6188425000001
2013,Estonia,Rent,83.9836925000001
2014,Estonia,Rent,93.1639900000001
2015,Estonia,Rent,100.0
2016,Estonia,Rent,106.4842
2017,Estonia,Rent,114.27955
2018,Estonia,Rent,121.919325
2019,Estonia,Rent,130.68085
2020,Estonia,Rent,125.22175
2021,Estonia,Rent,129.8792
2022,Estonia,Rent,158.571174993286
2010,Russia,Rent,0.0
2011,Russia,Rent,0.0
2012,Russia,Rent,0.0
2013,Russia,Rent,0.0
2014,Russia,Rent,0.0
2015,Russia,Rent,0.0
2016,Russia,Rent,0.0
2017,Russia,Rent,0.0
2018,Russia,Rent,0.0
2019,Russia,Rent,0.0
2020,Russia,Rent,0.0
2021,Russia,Rent,0.0
2010,Slovenia,Rent,101.876680294944
2011,Slovenia,Rent,101.488327129866
2012,Slovenia,Rent,99.8333036414247
2013,Slovenia,Rent,98.7758050228109
2014,Slovenia,Rent,98.052466627603
2015,Slovenia,Rent,100.0
2016,Slovenia,Rent,101.620853209953
2017,Slovenia,Rent,106.96337175148
2018,Slovenia,Rent,113.627576064745
2019,Slovenia,Rent,118.445965334617
2020,Slovenia,Rent,115.736768254661
2021,Slovenia,Rent,119.925977396716
2022,Slovenia,Rent,142.555336804991
2010,Latvia,Rent,77.3819213690962
2011,Latvia,Rent,81.7140740857038
2012,Latvia,Rent,89.5252344762618
2013,Latvia,Rent,94.5836022291803
2014,Latvia,Rent,99.2620074631005
2015,Latvia,Rent,100.0
2016,Latvia,Rent,98.6193099309656
2017,Latvia,Rent,98.2735149136759
2018,Latvia,Rent,102.369872618494
2019,Latvia,Rent,107.120080356004
2020,Latvia,Rent,104.808955240448
2021,Latvia,Rent,106.461155323058
2022,Latvia,Rent,109.586580477045
2010,Lithuania,Rent,63.1121164553795
2011,Lithuania,Rent,64.5683387005407
2012,Lithuania,Rent,71.1677525456432
2013,Lithuania,Rent,75.7967792355636
2014,Lithuania,Rent,84.6536676856081
2015,Lithuania,Rent,100.0
2016,Lithuania,Rent,110.400430679924
2017,Lithuania,Rent,110.801555609728
2018,Lithuania,Rent,117.192329491342
2019,Lithuania,Rent,126.173777919589
2020,Lithuania,Rent,129.531452331996
2021,Lithuania,Rent,131.879301921122
2022,Lithuania,Rent,153.169973200186
2010,Croatia,Rent,96.8125265622787
2011,Croatia,Rent,97.9791835068041
2012,Croatia,Rent,97.9241839651337
2013,Croatia,Rent,97.9058507845768
2014,Croatia,Rent,99.4000049999585
2015,Croatia,Rent,100.0
2016,Croatia,Rent,98.920008999925
2017,Croatia,Rent,98.63917800685
2018,Croatia,Rent,101.167490270914
2019,Croatia,Rent,106.090782576812
2020,Croatia,Rent,108.400763326972
2021,Croatia,Rent,108.896592528396
2022,Croatia,Rent,112.355730370358
2010,Austria,Women_unemp,3.6
2011,Austria,Women_unemp,3.5
2012,Austria,Women_unemp,4.1
2013,Austria,Women_unemp,4.5
2014,Austria,Women_unemp,4.5
2015,Austria,Women_unemp,4.2
2016,Austria,Women_unemp,4.4
2017,Austria,Women_unemp,3.7
2018,Austria,Women_unemp,3.5
2019,Austria,Women_unemp,3.3
2020,Austria,Women_unemp,4.1
2021,Austria,Women_unemp,4.5
2022,Austria,Women_unemp,0.0
2010,Belgium,Women_unemp,7.1
2011,Belgium,Women_unemp,6.0
2012,Belgium,Women_unemp,5.9
2013,Belgium,Women_unemp,6.8
2014,Belgium,Women_unemp,6.5
2015,Belgium,Women_unemp,6.2
2016,Belgium,Women_unemp,6.0
2017,Belgium,Women_unemp,5.7
2018,Belgium,Women_unemp,4.5
2019,Belgium,Women_unemp,3.8
2020,Belgium,Women_unemp,4.4
2021,Belgium,Women_unemp,4.5
2022,Belgium,Women_unemp,0.0
2010,Denmark,Women_unemp,0.0
2011,Denmark,Women_unemp,0.0
2012,Denmark,Women_unemp,0.0
2013,Denmark,Women_unemp,0.0
2014,Denmark,Women_unemp,0.0
2015,Denmark,Women_unemp,0.0
2016,Denmark,Women_unemp,0.0
2017,Denmark,Women_unemp,0.0
2018,Denmark,Women_unemp,0.0
2019,Denmark,Women_unemp,0.0
2020,Denmark,Women_unemp,0.0
2021,Denmark,Women_unemp,0.0
2022,Denmark,Women_unemp,0.0
2010,Finland,Women_unemp,7.6
2011,Finland,Women_unemp,6.9
2012,Finland,Women_unemp,6.8
